id,slug,trading_name,area,published,claimed,verification_state,completeness_score_6,suggested_indexable,review_reasons,suggested_action
3a9cb603-9749-415c-9606-badac9e4d186,magnacorp-construction-services,Magnacorp Construction Services,Pinetown,true,false,directory_record,3,true,,retain_review
7b248069-06f4-41d1-b3e7-b44049d9eaaa,mighty-plumbers,Mighty Plumbers,Durban South,true,false,directory_record,3,true,thin_description,manual_review
ee54c000-305e-43c4-95bf-4c5902c1407c,majola-ottoman-trading,Majola Ottoman Trading,Newcastle,true,false,directory_record,3,true,,retain_review
47b54c35-40f7-42ce-a688-b4b8eb863eeb,majuba-services,Majuba Services,Newcastle,true,false,directory_record,2,true,missing_services,manual_review
6d20d774-9a3c-4e25-81f9-a59e3d52fe8b,makadebona-enterprise,Makadebona Enterprise,Durban South,true,false,directory_record,2,true,missing_services|thin_description,manual_review
3b13827f-a8dd-4629-b975-b30f1080d04f,malandela-construction-and-projects,Malandela Construction and Projects,South Coast,true,true,business_claimed,3,true,missing_services,manual_review
36cfd9c6-f883-4e51-a4ec-77fd998da6cb,makulu-innovations,Makulu Innovations,Ballito,true,false,directory_record,3,true,missing_services,manual_review
9cc2dbdb-17dd-4b44-9dcc-999525f9e9a8,mamantoa,Mamantoa,Pinetown,true,false,directory_record,3,true,,retain_review
b3a3fdf2-3fb0-42ea-8820-45b533995ada,mamba-plumbing-projects-and-service,Mamba Plumbing Projects and Service,Durban North,true,false,directory_record,4,true,,retain_review
bce449fd-77bf-4c24-90b5-1b3e1e0a955f,mangeleza-projects-and-sales,Mangeleza Projects and Sales,Durban South,true,false,directory_record,2,true,missing_services|thin_description,manual_review
7cd7a9ed-ace3-4080-baad-2bffe1aebbc2,manna-plumbers,Manna Plumbers,South Coast,true,false,directory_record,3,true,thin_description,manual_review
98a2ef45-494e-423f-87c0-39b2ce73d054,manzamnandi-plumbing,Manzamnandi Plumbing,Durban South,true,false,directory_record,2,false,missing_services|thin_description,manual_review
ec6a5f35-86e7-463a-9e8f-213e77485370,maphoyi-construction,Maphoyi Construction,Durban South,true,false,directory_record,2,true,missing_services|thin_description|entity_type_review,manual_review
b27855aa-640e-46f6-95cd-617fe855190e,maqunyela-plumbing-and-projects,Maqunyela Plumbing and Projects,Durban North,true,false,directory_record,2,true,missing_services,manual_review
5ee1c240-f76c-4c99-bd20-75d30323fc58,marnoch-group,Marnoch Group,Durban South,true,false,directory_record,3,true,,retain_review
acdca2f1-7bd2-4246-a2ab-581115693dcc,mashukumbela-holdings,Mashukumbela Holdings,Durban South,true,false,directory_record,3,true,thin_description,manual_review
a994f0c0-4717-455a-bf3d-b4cf073952d3,mashzebras,Mashzebras,Durban South,true,false,directory_record,2,true,missing_services,manual_review
5f540af7-65b5-4bb0-b6f6-2a00ddde9c9f,masifundisane-community-services,Masifundisane Community services,Ballito,true,false,directory_record,3,true,thin_description,manual_review
ed9221a1-17b3-42ec-9dc8-790bb0de2924,masindisiwe-projects,Masindisiwe Projects,Ballito,true,false,directory_record,3,true,,retain_review
78f0c5d9-6342-40fb-8182-cbae59dcf5bf,masphoso-projects,Masphoso Projects,Durban South,true,false,directory_record,3,true,missing_services,manual_review
73b56275-8ca4-4134-b78a-40c0813b5fa0,mathelefusane-construction,Mathelefusane Construction,Durban North,true,false,directory_record,2,true,missing_services|thin_description|entity_type_review,manual_review
ca1f2120-5c13-462f-bcae-89d77d8137ba,matilda-projects,Matilda Projects,Newcastle,true,false,directory_record,4,true,,retain_review
982a1229-caac-440c-bc3e-8d647e9dac13,fenner-trading-1,Fenner Trading ,Other KZN,true,true,business_claimed,3,true,thin_description,manual_review
bcbdf844-b8b7-4a97-b676-deeebf91f509,mce-plumbing,MCE Plumbing,Durban North,true,true,business_claimed,4,true,thin_description,manual_review
d81539a5-ce0d-42ad-8b2e-335192260222,mbazini-investment,Mbazini Investment,Other KZN,true,false,directory_record,2,true,missing_services,manual_review
ce1b9a80-93c9-4a9e-8254-d6a05ceedc2d,mbulazi-constrction,Mbulazi Constrction,Durban North,true,false,directory_record,4,true,,retain_review
d11b10f5-9335-4f9c-9d21-302e6bc9ae5c,mdeni-plumbers,Mdeni Plumbers,Durban North,true,false,directory_record,2,true,missing_services|thin_description,manual_review
c1b9be6e-0a0e-42d7-9866-3a04b4b34535,mcewen-plumbing-solutions,Mcewen Plumbing Solutions,PMB,true,true,business_claimed,5,true,,retain_review
50216638-1321-4f59-a106-439cbf98ee4e,massingue-multi-services,Massingue Multi Services,Richards Bay,true,true,business_claimed,3,true,missing_services|thin_description,manual_review
e621266c-ba73-4550-9b25-cf97f16f1e72,mduduzi-we-mpilo-trading,Mduduzi We Mpilo Trading,South Coast,true,false,directory_record,3,true,,retain_review
b73b1a2e-e9b6-4c69-ba6c-82a2ec5c7d5c,mduma-ntshani,Mduma Ntshani,Durban South,true,false,directory_record,3,true,thin_description,manual_review
e3c29211-a046-48af-b04a-d111ea39d424,menzi-h-trading,Menzi H Trading,Durban North,true,false,directory_record,2,true,thin_description,manual_review
3342f1ce-47a6-4875-9018-c724a2d1f305,mgeba-trading,Mgeba Trading,Durban South,true,false,directory_record,3,true,,retain_review
4d4b0d39-3dae-429a-b633-466349c90931,mhi-plumbers,Mhi Plumbers,Durban North,true,false,directory_record,2,true,thin_description,manual_review
10a99e7c-3afd-4086-bdb1-1d45863ed272,mhlemenzi-trading,Mhlemenzi Trading,Durban South,true,false,directory_record,2,true,thin_description,manual_review
b361fa70-d642-4c4e-82dd-45740886ca8f,mi-gas-and-plumbing-solutions,Mi-Gas and Plumbing Solutions,South Coast,true,false,directory_record,4,true,,retain_review
d8e0dc97-59e7-4fe2-9297-ee9ce9ebddde,mike-randall-plumbers,Mike Randall Plumbers,Pinetown,true,false,directory_record,1,false,missing_services|thin_description,manual_review
0c950dd7-63c3-43ba-9ab3-6d43f442d308,minspar-projects,Minspar Projects,Durban South,true,false,directory_record,3,true,,retain_review
607867bd-2a85-49b0-8d48-3c862e1203eb,mister-plunge,Mister Plunge,Durban South,true,false,directory_record,2,true,missing_services|thin_description,manual_review
cf16efcf-5866-407b-907d-609b6ef440cb,mix-it-plumbing-services,Mix It Plumbing Services,Durban North,true,false,directory_record,3,true,thin_description,manual_review
6cabd53d-6453-4bcc-ba93-ed616a159700,miya-ideal-plumbing-construction-and-refurbications,Miya Ideal Plumbing Construction and Refurbications,South Coast,true,false,directory_record,2,true,missing_services,manual_review
38f26ac1-0398-4c60-8610-b4beef48072d,mk-plumbing,MK Plumbing,Newcastle,true,false,directory_record,4,true,,retain_review
51736b38-a18d-4ef9-83d1-d80a978195a9,mkholwa-it-services,Mkholwa IT Services,PMB,true,false,directory_record,3,true,,retain_review
c18b3de6-93eb-4d4b-83c2-fbaf5647c764,hms-plumbing-1,HMS PLUMBING ,Other KZN,true,true,business_claimed,3,true,thin_description,manual_review
2fcbe958-3adc-43e0-94e8-7216c6152253,ml-plumbers,ML Plumbers,Other KZN,true,false,directory_record,4,true,,retain_review
2b315f93-0a84-4977-9cfc-bf9cf9b0bfcf,mln-contractors,MLN Contractors,Durban North,true,false,directory_record,4,true,,retain_review
14d9b421-cdca-47c7-9d75-eeaa2b73a3fa,mm-maintenance,MM Maintenance,Newcastle,true,false,directory_record,4,true,,retain_review
3d77cc77-5f5b-4dc3-b954-6d33e9fdd9ac,mn-projects-and-supplier,Mn Projects and Supplier,Durban North,true,false,directory_record,3,true,,retain_review
6f7050af-5d49-4fd0-96ae-c81481f74658,mnandingamondi-enterprises,Mnandingamondi Enterprises,Other KZN,true,false,directory_record,2,true,missing_services,manual_review
eb375a6c-3e37-44ca-bd3a-b1ce14a9f581,mmsd-and-consultant,MMSD and Consultant,Pinetown,true,true,business_claimed,3,true,missing_services|thin_description,manual_review
93222beb-c710-469b-93a9-13dc6938454e,minathi-plumbers,Minathi Plumbers,Richards Bay,true,true,business_claimed,3,true,missing_services|thin_description,manual_review
61b85c80-02b5-4596-a3e3-7f4d16ee7e51,montronet-plumbing-and-trading,Montronet Plumbing And Trading,Durban South,true,false,directory_record,2,true,missing_services|thin_description,manual_review
7f877bc8-d1c8-4f67-9954-55f44a83a596,morrison-construction,Morrison Construction,Durban North,true,false,directory_record,3,true,entity_type_review,manual_review
afd4e719-d1f9-4e84-ae70-540b76a28b92,mount-edgecombe-plumbers-and-drain-layers,Mount Edgecombe Plumbers and Drain Layers,Durban North,true,false,directory_record,3,true,,retain_review
d73ee408-5d84-461f-8916-2b547dd21e6e,hazyman-s-plumbers,HazyMan's Plumbers ,Durban North,true,true,business_claimed,3,true,missing_phone|thin_description,manual_review
75a61311-1e08-4e52-9402-d7df05d2521a,mpendulo-plumbing-and-renovation,Mpendulo Plumbing and Renovation,Newcastle,true,false,directory_record,3,true,,retain_review
389bf21e-b3e8-4b9c-a092-19a4eb7f569c,mr-dolphins-trading,Mr DOLPHINS Trading,Durban North,true,false,directory_record,3,true,,retain_review
34c22be6-824c-4133-b081-1a706a4f0dfc,mr-t-mbesa,Mr T Mbesa,Durban South,true,false,directory_record,2,true,missing_services,manual_review
81d2d940-347d-4d53-941d-3d27b0bd2cb2,msp-unlimited-solutions,MSP Unlimited Solutions,Richards Bay,true,false,directory_record,3,true,,retain_review
60b49036-55b5-483f-96a4-c90ee182f817,mswred-holdings,Mswred Holdings,Ballito,true,false,directory_record,3,true,,retain_review
b14c71c0-9162-4fb8-b59e-4af6e2debd78,mthembeniz-artisanal-projects,Mthembeniz Artisanal Projects,PMB,true,false,directory_record,3,true,,retain_review
ac254ea2-724d-4145-b916-7d96c93380b0,mthumeniplumbingsolution,mthumeniplumbingsolution,Richards Bay,true,false,directory_record,2,true,missing_services,manual_review
5e61f6e2-aa7e-4962-92a3-675b4bc5b3b4,myaloozer-engineering-and-construction,Myaloozer Engineering and Construction,Durban South,true,false,directory_record,3,true,entity_type_review,manual_review
0f180584-de5a-4278-bd86-cc08c445b415,myplumber,MyPlumber,Pinetown,true,false,directory_record,4,true,,retain_review
c0170731-ad3d-48dd-a7e3-c307f7d8b8d8,mr-exotic-plumbing-and-maintenance,Mr Exotic Plumbing And Maintenance,Durban North,true,true,business_claimed,4,true,thin_description,manual_review
6e52f1a6-f1b2-4f54-9233-f5d83d368f24,mzansigeneral-contractors,Mzansigeneral Contractors,Richards Bay,true,false,directory_record,3,true,missing_services,manual_review
81dbc03a-0f76-43ac-8f1f-cba60090813f,mzanzi-ldk-trading,Mzanzi Ldk Trading,South Coast,true,false,directory_record,2,false,missing_services|thin_description,manual_review
a7c53dca-f035-4581-a7ae-e69a3e355ae9,mzikaphoswa-plumbers,Mzikaphoswa Plumbers,Durban North,true,false,directory_record,3,true,,retain_review
c97b32e1-1f70-4f4b-ae88-0998c9138f99,mzungezwa-sc-trading,Mzungezwa SC Trading,PMB,true,false,directory_record,3,true,thin_description,manual_review
0203a136-acab-4c23-9b67-2c7dfdd9e384,nambiti-plumbers-and-builders,Nambiti Plumbers and Builders,Newcastle,true,false,directory_record,4,true,,retain_review
5192ec4f-1b5a-4ff7-88c3-70fef1bce883,nasisabukami-trading,Nasisabukami Trading,PMB,true,false,directory_record,4,true,,retain_review
486d8631-af44-4c17-afc8-013a9d3a52b9,nature-and-sons-construction,Nature And Sons Construction,Other KZN,true,false,directory_record,2,true,missing_services|thin_description|entity_type_review,manual_review
74b63ee9-3297-4129-b14e-2c1fe58818f2,handifellas,Handifellas,Other KZN,true,true,business_claimed,4,true,thin_description,manual_review
986a26ee-094f-445c-a99d-ed4413344340,ncali-trading,Ncali Trading,PMB,true,false,directory_record,3,true,,retain_review
e9c01a29-4fbf-408f-9261-85e4e9ace95b,neela-plumbers,NEELA Plumbers,Ballito,true,false,directory_record,3,true,thin_description,manual_review
4afd082f-3e29-4f48-bd9c-d29ab35cf271,new-adventures-trading,New Adventures Trading,Durban South,true,false,directory_record,4,true,,retain_review
417af740-4695-4689-8b8a-b3cc9fcf1656,new-horizon,New Horizon,Pinetown,true,false,directory_record,2,false,missing_services|thin_description,manual_review
04286db4-45fc-4129-a7da-402a06522b50,newcastle-empire-holdings,Newcastle Empire Holdings,Newcastle,true,false,directory_record,1,false,missing_services|thin_description,manual_review
ed823d41-51e6-446a-b87e-04c17d5ee0c0,ngamla-plumbing-and-services,Ngamla Plumbing and Services,Durban South,true,false,directory_record,2,false,missing_services|thin_description,manual_review
8e9d34f1-9421-47c1-b9ca-c200a8c4f95d,nginesifiso-trading-enterprise,Nginesifiso Trading Enterprise,Durban South,true,false,directory_record,2,true,missing_services,manual_review
170bdb0b-5d5c-4c95-b39b-5dfe5eb5a0d8,nhlakanipho-developments,Nhlakanipho Developments,Durban South,true,false,directory_record,2,true,missing_services,manual_review
ec24a086-f96f-46c5-847c-005971a7f5eb,nicaud-trading-12,Nicaud Trading 12,South Coast,true,false,directory_record,3,true,,retain_review
941eaeeb-fb73-49db-9289-cf06dc0add21,drain-away,Drain Away,South Coast,true,false,directory_record,1,true,missing_services|thin_description,manual_review
a3b191b5-8e08-4391-80a2-b61873038e9f,njabulo-siyabonga-trading,Njabulo Siyabonga Trading,Durban South,true,false,directory_record,2,true,missing_services,manual_review
20326e8e-89bf-4632-b92a-f292b92b7119,nm-plumbing-service,Nm Plumbing Service,Durban North,true,false,directory_record,4,true,,retain_review
c8e0f739-ef60-483f-9bd5-d732e2b61639,nokusonga-construction,Nokusonga Construction,Durban North,true,false,directory_record,3,true,entity_type_review,manual_review
e70e0575-ab34-497f-9d70-73ac4e393214,nolanga-trading-enterprise,Nolanga Trading Enterprise,Durban North,true,false,directory_record,2,false,missing_services|thin_description,manual_review
b9b05f40-d781-401a-a27b-bf328e3804fc,nomasulumane-trading-and-projects,Nomasulumane Trading and Projects,Newcastle,true,false,directory_record,2,true,missing_services,manual_review
538107a4-8a86-42a3-9c61-b22ec62f099d,north-coast-plumbing,North Coast Plumbing,Pinetown,true,false,directory_record,1,true,missing_services|thin_description,manual_review
0b8f6029-3679-430e-94c3-37dec2ff13c0,nsini-trading,Nsini Trading,Durban South,true,true,business_claimed,4,true,thin_description,manual_review
1b9c99a0-a9d9-49bc-8524-eb4974000a70,noxky,Noxky,Richards Bay,true,false,directory_record,2,true,missing_services,manual_review
75e90f25-0e94-4225-b14d-508bcee235c2,nqobajola,Nqobajola,Durban North,true,false,directory_record,2,true,thin_description,manual_review
663b6850-556f-4402-b3a0-7e67628cf682,nqobani-services,Nqobani services,Richards Bay,true,false,directory_record,1,true,missing_services|thin_description,manual_review
73fa8d40-5d0e-42f5-b4e2-f46363cd336a,nsd-plumbers,NSD Plumbers,Durban North,true,false,directory_record,3,true,thin_description,manual_review
28cf0a04-3f92-45dd-9739-5e5cc9adac8f,ntenhle-brands,Ntenhle Brands,Newcastle,true,false,directory_record,1,false,missing_services|thin_description,manual_review
8e9bc3a8-02bd-491c-86ef-b037421a1706,north-coast-plumbers,North Coast Plumbers ,Ballito,true,true,business_claimed,5,true,,retain_review
fbd056a7-c99f-4699-84ae-fce64f800a7f,nuenergy,NuEnergy,Pinetown,true,false,directory_record,2,true,missing_services|thin_description,manual_review
19846402-6cde-4db0-80e3-efff221371be,nzimbovu-projects-9303,Nzimbovu Projects 9303,PMB,true,false,directory_record,3,true,missing_services,manual_review
afe86239-b752-49a7-b7ea-67a332fc6659,oasis-plumbers,Oasis Plumbers,Pinetown,true,false,directory_record,2,true,missing_services,manual_review
bb73844b-5fa8-4453-aac7-7203fbd47065,olwethu-377,Olwethu 377,Newcastle,true,false,directory_record,2,true,missing_services,manual_review
ba1ca87c-27f8-4640-8b08-d479ed94848a,omar-plumbers,Omar Plumbers,Durban South,true,false,directory_record,2,false,missing_services|thin_description,manual_review
a81766cf-bd66-4026-b44f-84d745b9fa53,one-energy-northern-kzn,One Energy Northern KZN,Newcastle,true,false,directory_record,2,false,missing_services|thin_description,manual_review
93868b32-38af-429c-94ee-1e97bd2d0ac4,ottis-trading-and-projects,Ottis Trading and Projects,Durban South,true,false,directory_record,3,true,thin_description,manual_review
ad62568a-ed71-4ddc-8021-d550dda59d3b,p-r-g-plumbing,P R G Plumbing,Durban North,true,false,directory_record,3,true,,retain_review
2cf2f61e-0f8b-499b-b2a1-c38d8dc86d6e,p4-plumbing,P4 plumbing,Pinetown,true,false,directory_record,3,true,,retain_review
a3b8c5fa-5cac-4a3d-b59d-313e9bb04378,papuzi-construction-and-projects,Papuzi Construction and Projects,Other KZN,true,false,directory_record,3,true,,retain_review
49d63419-524f-4a9f-b398-ba71e94f88ee,patrick-plumbers,Patrick plumbers,Durban South,true,false,directory_record,3,true,,retain_review
7be94b40-1b31-4de7-8a81-5b68415816f7,jessfloplumbers-and-building-renovations,Jessfloplumbers and Building Renovations ,Durban North,true,true,business_claimed,3,true,missing_phone|thin_description,manual_review
fdcde655-f510-426e-8772-cd5f7e0c05ad,payav-plumbers-and-general-maintenance,Payav Plumbers and General Maintenance,Newcastle,true,false,directory_record,3,true,thin_description,manual_review
18a55539-f8cc-4e7a-aaea-2b47d025332a,pb-projects,PB Projects,Durban South,true,false,directory_record,3,true,thin_description,manual_review
fca1b80c-6ff1-4f7a-96a4-e81f8639bca1,pele-pele-investments,Pele Pele Investments,Richards Bay,true,false,directory_record,2,true,thin_description,manual_review
84bb170b-dfd3-4358-bd57-983982acf24b,pendle-plumbing-services,Pendle Plumbing Services,Durban North,true,false,directory_record,3,true,thin_description,manual_review
f96b5e9d-1c9f-4c29-a1e8-5109729c2d2e,phezulu-contractors,Phezulu Contractors,Durban North,true,false,directory_record,3,true,,retain_review
9edd5629-1701-403e-afa8-3dbe40741990,philani-world-classic-serice,Philani World Classic Serice,Other KZN,true,false,directory_record,1,false,missing_services|thin_description,manual_review
4e225e22-b405-4821-85cd-ac358ea27697,phumelela-plumbers-and-electrical-contractors,Phumelela plumbers and electrical contractors,Pinetown,true,false,directory_record,1,true,missing_services|thin_description,manual_review
128ba731-c6a2-4de5-87d8-a354a7ae32c2,phumulanis-plumbing-services-pps,Phumulanis Plumbing Services PPS,Richards Bay,true,false,directory_record,3,true,,retain_review
3057fc32-7d1e-4cc9-ad8b-146a209d9521,phuzanawe-plumbers,Phuzanawe Plumbers,Pinetown,true,false,directory_record,4,true,,retain_review
66243481-1cf4-4376-880c-58f6960c38aa,pilot-bumbing-and-beyond,Pilot bumbing and beyond,Durban North,true,false,directory_record,3,true,,retain_review
8f6b3581-bd86-4d9d-930c-3598c54e6aa8,pinnacle-plumbing-solutions,Pinnacle Plumbing Solutions,Durban North,true,false,directory_record,4,true,,retain_review
05d99504-c735-4a8f-aee5-202baacd4d85,pinpoint-kzn,Pinpoint KZN,Pinetown,true,false,directory_record,2,true,missing_services|thin_description,manual_review
c9fdf858-b63c-47b7-a350-aff393b4e497,pipe-experts-plumbing-services,Pipe Experts Plumbing Services,Ballito,true,false,directory_record,2,true,missing_services|thin_description,manual_review
de8816e9-3c71-4e48-b291-4c5f2cd76c18,pipes-plumbers,Pipes Plumbers,PMB,true,false,directory_record,2,true,missing_services|thin_description,manual_review
43377204-ac57-4290-9faa-85bea82ec21a,plumb-africa,Plumb Africa,Pinetown,true,false,directory_record,2,false,missing_services|thin_description,manual_review
b5016a2c-0ea8-4b15-98fe-fe8f7acab76a,plumb-elite,Plumb Elite,Durban South,true,false,directory_record,2,false,missing_services|thin_description,manual_review
cd7f48ca-3338-4753-b7cc-2021a9dd54c9,plumb-guarantee-kzn,Plumb Guarantee Kzn,Durban North,true,false,directory_record,1,true,missing_services|thin_description,manual_review
51f3ee14-0404-460a-a561-d0a6251a8cc4,plumb-mechanik-plumbing-maintenance-services,Plumb Mechanik Plumbing & Maintenance Services,PMB,true,false,directory_record,2,true,thin_description,manual_review
0ba8827a-1cbb-4ddb-ab19-ff7e0af3837f,j-and-tt-plumbers-civilworks-pty-ltd,J AND TT PLUMBERS & CIVILWORKS PTY LTD ,Durban South,true,true,business_claimed,4,true,thin_description,manual_review
580b0c69-3223-43f1-a04c-d0875306b93f,plumb-vision,Plumb Vision,South Coast,true,false,directory_record,2,false,missing_services|thin_description,manual_review
5c8df244-1114-4e18-b45f-916cf19b96cf,pipe-it-plumbers,Pipe it plumbers,Durban North,true,true,business_claimed,5,true,,retain_review
870af7ca-14df-4fe6-afbb-f2ee6de126b6,plumbedge-plumbers,Plumbedge Plumbers,Durban South,true,false,directory_record,4,true,,retain_review
58f42f89-ddee-427f-81b6-00c6872de2fe,plumbers-at-once,Plumbers At Once,Pinetown,true,false,directory_record,4,true,,retain_review
8181f3dc-b7d0-47e7-a1c7-e389a3306895,plumbex-plumbing-services,Plumbex Plumbing Services,Ballito,true,false,directory_record,3,true,thin_description,manual_review
ca7ef78c-32f6-446b-853c-41777297fcd6,plumbflow-durban,Plumbflow Durban,Durban North,true,false,directory_record,4,true,,retain_review
17ab5cad-38bc-465e-9c3f-adc2a916a68c,25-seven-assist-pty-ltd,25 Seven Assist Pty Ltd,Durban North,true,true,business_claimed,4,true,,retain_review
250f8c39-a208-4eeb-960d-e942e1bbb5fc,plumbmeister,PlumbMeister,Pinetown,true,false,directory_record,3,true,,retain_review
76aaaa93-d2ce-4943-a380-c37f858229ae,plumperfect,PlumPerfect,Durban North,true,false,directory_record,4,true,,retain_review
7cffadf4-d3be-415c-97fd-91702128627c,pmb-plumbers,PMB Plumbers,PMB,true,false,directory_record,1,false,missing_services|thin_description,manual_review
5ac5d63f-a700-43d6-ab0e-f8feb5aa6269,pmb-plumbing-and-gas,PMB Plumbing And Gas,PMB,true,false,directory_record,4,true,,retain_review
8f136f69-80fd-491d-9f5a-164cd583cc78,posh-plumbers-and-renovation,Posh Plumbers and Renovation,Pinetown,true,false,directory_record,3,true,thin_description,manual_review
135f2fe9-ca3d-4eb4-b7fd-9b087d48dcb8,potential-trading,Potential Trading,Richards Bay,true,false,directory_record,3,true,,retain_review
d69a7de2-f784-44ba-8cb5-4c4e514d8056,powermax-energy-projects,Powermax Energy Projects,Durban North,true,false,directory_record,4,true,,retain_review
6ea64038-5a57-4284-9ef8-5ea01d8be105,pp-construction,PP Construction,Newcastle,true,false,directory_record,1,false,missing_services|thin_description|entity_type_review,manual_review
a766bf47-23b9-40ca-a0fe-6ee4c5ddf405,preferred-plumbing,Preferred Plumbing,Other KZN,true,false,directory_record,2,false,missing_services|thin_description,manual_review
a5970d72-5f3e-4610-8440-c58a13e35ecb,princess-plumbing,Princess plumbing,Durban North,true,false,directory_record,3,true,,retain_review
2bbbeba9-91b9-40c5-a2a4-d9aa00c91ff4,prinsloo-plumbing,Prinsloo Plumbing,South Coast,true,false,directory_record,3,true,,retain_review
4f0dc781-387c-4d60-910c-c285abe17c8a,protege-holdings,Protege Holdings,Durban North,true,false,directory_record,2,true,missing_services,manual_review
30858b98-9d1f-4d75-bce2-36977f6f2e0a,ptk-plumbers,PTK Plumbers,Durban North,true,false,directory_record,2,true,missing_services|thin_description,manual_review
ce76ff4c-ef72-427f-8417-a9d748cb2d8f,qalathina-construction,Qalathina Construction,Durban South,true,false,directory_record,4,true,entity_type_review,manual_review
104dca66-bb75-4dc6-9505-75f9eab088cd,quanden-plumbing-and-projects,Quanden Plumbing and Projects,Pinetown,true,false,directory_record,3,true,,retain_review
ca552ef9-f6f0-4830-9b93-276518149de3,r-b-plumbing-maintenance,R & B Plumbing & Maintenance,Richards Bay,true,false,directory_record,3,true,thin_description,manual_review
2728b6e7-f41a-445c-96d7-59d1cb651f52,r-b-plumbing-maintenance-1,R & B Plumbing / Maintenance,Richards Bay,true,false,directory_record,3,true,thin_description,manual_review
53fa1e34-8481-41c9-847a-c363d822a4d8,kzn-plumb-fix-1,KZN Plumb Fix,Pinetown,true,true,business_claimed,3,true,thin_description,manual_review
62462e5e-3a8b-49fe-b96b-06b6ba0da175,randles2018-investments-t-a-bennys-plumbers,Randles2018 investments T-A Bennys Plumbers,Pinetown,true,false,directory_record,3,true,,retain_review
e83fb9ef-66ad-4d8a-9c8a-0c513fbf6cf3,re-ark,Re Ark,Pinetown,true,false,directory_record,2,true,missing_services,manual_review
d137aef4-fed3-4022-9c40-8ec813182d3a,realtime-trading-and-projects,Realtime Trading and projects,Durban South,true,false,directory_record,2,true,missing_services,manual_review
a8e15ced-9aa7-4641-84ee-253643f2b973,reese-plumbers-and-maintenance,Reese Plumbers And Maintenance,Durban South,true,false,directory_record,4,true,,retain_review
190b7cfb-e402-4d07-bf82-16728ed5224f,renco-projects,Renco Projects,Durban North,true,false,directory_record,3,true,,retain_review
61282d68-9482-4e7a-b918-71b814fd7fe2,renewable-plumbing,Renewable Plumbing,Ballito,true,false,directory_record,2,true,missing_services|thin_description,manual_review
c69ac5cd-16dc-4adc-afea-b4aee01c9062,renu-holdings,Renu Holdings,Pinetown,true,false,directory_record,2,false,missing_services|thin_description,manual_review
228e9645-b437-43a1-a54f-c1994766bd2e,renu-solar,Renu Solar,Pinetown,true,false,directory_record,1,true,missing_services|thin_description,manual_review
fbdaf1eb-0422-4590-a468-945f2364f071,pse-development-initiatives,PSE Development Initiatives,Ballito,true,false,directory_record,2,false,missing_services|generated_template_description,manual_review
fe32a6fe-d2ba-4c72-ad3e-2acb583e30a3,plumbing-solutions,Plumbing Solutions,Durban North,true,false,directory_record,3,true,missing_services,manual_review
c4dcf2b3-f248-454b-890d-eaba0a69a568,retail-store-aid,Retail Store Aid,PMB,true,false,directory_record,1,true,missing_services|thin_description,manual_review
ee8e2f63-8ed5-4e87-8555-296f8d40c3c0,rg-plumbers,RG Plumbers,Durban North,true,false,directory_record,3,true,,retain_review
6f7a1a0f-1ddf-4879-8b9e-c0c753cc2973,acorn-projects-plumbing,Acorn Projects Plumbing,Pinetown,true,true,business_claimed,2,true,missing_phone|thin_description,manual_review
51eb6ea4-75f9-4bb9-b1b4-5af7fc860e6c,rh-construction-trading,RH Construction & Trading,Newcastle,true,false,directory_record,1,false,missing_services|thin_description,manual_review
5805019f-c8d7-4498-8590-e242dcd26936,rhema-rehoboth-projects,Rhema Rehoboth Projects,Durban South,true,false,directory_record,4,true,,retain_review
f717c630-3c00-4fea-bcf4-d3cb130225fc,rhino-plumbing-and-maintenance,Rhino Plumbing and Maintenance,Richards Bay,true,false,directory_record,2,true,thin_description,manual_review
645e075d-9d0d-46c3-a065-e62734c47c2b,beach-plumbing-services,Beach Plumbing Services,Other KZN,true,false,directory_record,3,true,,retain_review
b6479a42-c77d-431e-9469-bdba6ac646af,ribisi-legacy,Ribisi legacy,Durban South,true,false,directory_record,3,true,,retain_review
a9b2d39b-cd07-4306-bac4-c7fca47f4c6a,richard-special-projects,Richard Special Projects,Durban South,true,false,directory_record,3,true,,retain_review
e501bf7d-7dcf-4101-9f39-fa528f5811b9,ricinz-constructions,Ricinz Constructions,Durban North,true,false,directory_record,3,true,thin_description,manual_review
544157c9-0a88-4fa0-9312-6d944ff6a1b2,ridl-constrution,Ridl Constrution,PMB,true,false,directory_record,2,false,missing_services|thin_description,manual_review
c4c89590-4966-4f4d-b77a-4ac12e047840,ridwaan-shaik-plumbing-and-consulting,Ridwaan Shaik Plumbing and Consulting,Durban North,true,false,directory_record,4,true,,retain_review
76508d76-9734-4fdc-9bfd-c76b8e31ef94,right-way-plumbing,Right Way Plumbing,Durban North,true,false,directory_record,2,false,missing_services|thin_description,manual_review
631da32d-9f91-4938-bd9d-4022af9f5ca2,rigorous-project,Rigorous Project,Richards Bay,true,false,directory_record,3,true,,retain_review
8ceb06bc-7a18-4469-af46-3b328a579bd8,rivout-plumbing,Rivout Plumbing,Ballito,true,false,directory_record,3,true,,retain_review
8fa29402-1405-47a0-92ce-f377ff307371,rna-maintenance-and-fire-protection-services,RNA Maintenance and Fire Protection Services,Durban North,true,false,directory_record,4,true,,retain_review
